start-geopoint,_start-geopoint_latitude,_start-geopoint_longitude,_start-geopoint_altitude,_start-geopoint_precision,Region_faci,Facility_id4,gps,_gps_latitude,_gps_longitude,_gps_altitude,_gps_precision
12.7897606 39.6403643 1745.9 4599.999,12.7897606,39.6403643,1745.9,4599.999,6,3,12.7897606 39.6403643 1745.9 4599.999,12.7897606,39.6403643,1745.9,4599.999
12.7994156 39.6469903 1768.9 8.68,12.7994156,39.6469903,1768.9,8.68,6,3,12.7961569 39.6439131 1772.4 200.0,12.7961569,39.6439131,1772.4,200
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7992417 39.6469686 1737.1 7.25,12.7992417,39.6469686,1737.1,7.25,6,3,12.7897606 39.6403643 1745.9 4599.999,12.7897606,39.6403643,1745.9,4599.999
12.7897606 39.6403643 0.0 4599.999,12.7897606,39.6403643,0,4599.999,6,3,12.7897606 39.6403643 0.0 4599.999,12.7897606,39.6403643,0,4599.999
12.7897606 39.6403643 0.0 4599.999,12.7897606,39.6403643,0,4599.999,6,3,12.7897606 39.6403643 0.0 4599.999,12.7897606,39.6403643,0,4599.999
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300
14.0366117 39.0611417 1958.0 1.58,14.0366117,39.0611417,1958,1.58,6,6,14.036603 39.0611302 1957.4 2.183,14.036603,39.0611302,1957.4,2.183
12.9371227 39.5171745 2478.2 311.87,12.9371227,39.5171745,2478.2,311.87,6,2,12.9372933 39.5169432 2469.5 4.4,12.9372933,39.5169432,2469.5,4.4
12.93755 39.5166433 2480.8999999999996 1614.789,12.93755,39.5166433,2480.9,1614.789,6,2,12.937296 39.5169452 2470.2 4.98,12.937296,39.5169452,2470.2,4.98
14.0365987 39.0611072 1957.9 2.14,14.0365987,39.0611072,1957.9,2.14,6,6,14.0365828 39.0611208 1958.3 2.74,14.0365828,39.0611208,1958.3,2.74
14.0365764 39.0610967 1956.9 2.733,14.0365764,39.0610967,1956.9,2.733,6,6,14.036567 39.0610942 1957.3 2.7,14.036567,39.0610942,1957.3,2.7
13.6394807 39.1724107 0.0 3099.999,13.6394807,39.1724107,0,3099.999,6,4,13.6388982 39.1737977 2560.6 4.92,13.6388982,39.1737977,2560.6,4.92
,,,,,6,4,13.6389684 39.1741694 2645.2 4.916,13.6389684,39.1741694,2645.2,4.916
13.635995 39.1672097 0.0 4699.999,13.635995,39.1672097,0,4699.999,6,4,13.6384547 39.1759355 2625.4 3.7,13.6384547,39.1759355,2625.4,3.7
13.635995 39.1672097 0.0 4699.999,13.635995,39.1672097,0,4699.999,6,4,13.6384544 39.1759447 2625.4 4.786,13.6384544,39.1759447,2625.4,4.786
13.6394807 39.1724107 0.0 3099.999,13.6394807,39.1724107,0,3099.999,6,4,13.6389684 39.1741694 2645.2 4.916,13.6389684,39.1741694,2645.2,4.916
13.6394807 39.1724107 0.0 3099.999,13.6394807,39.1724107,0,3099.999,6,4,13.6389685 39.1741718 2644.2 5.0,13.6389685,39.1741718,2644.2,5
13.6351161 39.1639588 0.0 3799.999,13.6351161,39.1639588,0,3799.999,6,4,13.63834 39.1758683 2617.6 2.9,13.63834,39.1758683,2617.6,2.9
13.6351161 39.1639588 0.0 3799.999,13.6351161,39.1639588,0,3799.999,6,4,13.6383948 39.175823 2618.4 4.933,13.6383948,39.175823,2618.4,4.933
13.6351161 39.1639588 0.0 3799.999,13.6351161,39.1639588,0,3799.999,6,4,13.6383948 39.175823 2618.4 4.933,13.6383948,39.175823,2618.4,4.933
13.6351161 39.1639588 0.0 3799.999,13.6351161,39.1639588,0,3799.999,6,4,13.6381208 39.1758391 2618.3 3.746,13.6381208,39.1758391,2618.3,3.746
12.9358 39.5166 2422.5 1776.342,12.9358,39.5166,2422.5,1776.342,6,2,12.9373915 39.5166846 2504.5 3.88,12.9373915,39.5166846,2504.5,3.88
,,,,,6,7,14.1141962 38.601413 2225.0 4.82,14.1141962,38.601413,2225,4.82
,,,,,6,7,14.1142112 38.601382 2222.8999999999996 4.983,14.1142112,38.601382,2222.9,4.983
,,,,,6,7,14.1141108 38.6009593 2223.1 4.733,14.1141108,38.6009593,2223.1,4.733
14.120393 38.5951213 0.0 3000.0,14.120393,38.5951213,0,3000,6,7,14.1224734 38.5925203 2262.7 4.1,14.1224734,38.5925203,2262.7,4.1
,,,,,6,7,14.1225177 38.5925409 2263.0 4.3,14.1225177,38.5925409,2263,4.3
,,,,,6,7,14.1224744 38.5925315 2262.7 4.85,14.1224744,38.5925315,2262.7,4.85
14.0366333 39.0611183 1953.4 1.816,14.0366333,39.0611183,1953.4,1.816,6,6,14.0366333 39.0611183 1953.4 2.25,14.0366333,39.0611183,1953.4,2.25
14.0366346 39.0611208 1953.0 1.9,14.0366346,39.0611208,1953,1.9,6,6,14.0366335 39.0611183 1953.4 1.9,14.0366335,39.0611183,1953.4,1.9
14.0366109 39.0611454 1958.0 2.066,14.0366109,39.0611454,1958,2.066,6,6,14.0366084 39.0611435 1958.0 2.14,14.0366084,39.0611435,1958,2.14
14.0366036 39.0611328 1957.9 2.116,14.0366036,39.0611328,1957.9,2.116,6,6,14.0366053 39.0611419 1957.9 2.1,14.0366053,39.0611419,1957.9,2.1
14.0365977 39.0611285 1957.9 3.333,14.0365977,39.0611285,1957.9,3.333,6,6,14.0365977 39.0611285 1957.9 3.333,14.0365977,39.0611285,1957.9,3.333
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7999205 39.6490746 0.0 1700.0,12.7999205,39.6490746,0,1700,6,3,12.7978612 39.6458487 0.0 300.0,12.7978612,39.6458487,0,300
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7999205 39.6490746 0.0 1700.0,12.7999205,39.6490746,0,1700,6,3,12.7999205 39.6490746 0.0 1700.0,12.7999205,39.6490746,0,1700
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
,,,,,6,3,12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400
12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400,6,3,12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400
12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400,6,3,12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400,6,3,12.7975683 39.6458487 0.0 400.0,12.7975683,39.6458487,0,400
14.3043483 38.1772017 2888.2 13.0,14.3043483,38.1772017,2888.2,13,6,8,14.3090735 38.1766184 1846.0 4.98,14.3090735,38.1766184,1846,4.98
14.3090733 38.17662 1846.0 211.87,14.3090733,38.17662,1846,211.87,6,8,14.30912 38.1766555 1833.8 4.816,14.30912,38.1766555,1833.8,4.816
,,,,,6,8,14.3091062 38.1766337 1821.8 4.96,14.3091062,38.1766337,1821.8,4.96
,,,,,6,8,14.3090477 38.1767861 1822.0 4.58,14.3090477,38.1767861,1822,4.58
,,,,,6,8,14.30905 38.17678 1822.1999999999998 2.7,14.30905,38.17678,1822.2,2.7
,,,,,6,8,14.3090548 38.1767053 1820.1999999999998 4.583,14.3090548,38.1767053,1820.2,4.583
,,,,,6,8,14.3090763 38.1767071 1791.5 5.0,14.3090763,38.1767071,1791.5,5
,,,,,6,8,14.3090549 38.1766817 1835.3999999999999 4.92,14.3090549,38.1766817,1835.4,4.92
14.0366333 39.0611183 1953.4 1.816,14.0366333,39.0611183,1953.4,1.816,6,6,14.0366288 39.0611234 1955.7 2.405,14.0366288,39.0611234,1955.7,2.405
14.0366382 39.0611139 1956.2 1.92,14.0366382,39.0611139,1956.2,1.92,6,6,14.0366358 39.0611033 1956.5 2.733,14.0366358,39.0611033,1956.5,2.733
14.0366359 39.0611031 1956.8 1.9,14.0366359,39.0611031,1956.8,1.9,6,6,14.0366315 39.061103 1957.0 2.85,14.0366315,39.061103,1957,2.85
13.64336 39.1722033 2634.8 2430.913,13.64336,39.1722033,2634.8,2430.913,6,4,13.6388849 39.174074 2615.7 4.916,13.6388849,39.174074,2615.7,4.916
13.6381217 39.17584 2618.3 761.217,13.6381217,39.17584,2618.3,761.217,6,4,13.638232 39.175879 2601.1 4.833,13.638232,39.175879,2601.1,4.833
13.64336 39.1722033 2634.8 2314.0,13.64336,39.1722033,2634.8,2314,6,4,13.6381159 39.1757467 2598.5 4.316,13.6381159,39.1757467,2598.5,4.316
,,,,,6,1,13.2411587 39.5200804 2003.7 4.76,13.2411587,39.5200804,2003.7,4.76
,,,,,6,1,13.2415765 39.5199339 2050.0 4.966,13.2415765,39.5199339,2050,4.966
13.2414043 39.5206345 2084.7 5.52,13.2414043,39.5206345,2084.7,5.52,6,1,13.2414544 39.5205602 2111.3 4.86,13.2414544,39.5205602,2111.3,4.86
,,,,,6,1,13.2411506 39.5203419 2113.5 4.02,13.2411506,39.5203419,2113.5,4.02
13.2411617 39.5203154 2113.2 5.6,13.2411617,39.5203154,2113.2,5.6,6,1,13.2411481 39.5202801 2116.4 4.46,13.2411481,39.5202801,2116.4,4.46
,,,,,6,1,13.2411089 39.5202248 2103.8 4.1,13.2411089,39.5202248,2103.8,4.1
13.2413429 39.5206654 2091.9 7.3,13.2413429,39.5206654,2091.9,7.3,6,1,13.2413775 39.5205967 2162.4 4.733,13.2413775,39.5205967,2162.4,4.733
13.241114 39.5204631 2082.2 4.24,13.241114,39.5204631,2082.2,4.24,6,1,13.241154 39.5204958 2094.5 4.85,13.241154,39.5204958,2094.5,4.85
,,,,,6,1,13.2410342 39.5201855 2071.6 4.916,13.2410342,39.5201855,2071.6,4.916
,,,,,6,1,13.2412604 39.5204613 2107.4 4.883,13.2412604,39.5204613,2107.4,4.883
13.2411809 39.5202634 2097.2 9.3,13.2411809,39.5202634,2097.2,9.3,6,1,13.2411412 39.5203901 2080.6 4.04,13.2411412,39.5203901,2080.6,4.04
,,,,,6,1,13.2411675 39.5204253 2089.7 4.94,13.2411675,39.5204253,2089.7,4.94
,,,,,6,1,13.2412216 39.5202892 2108.9 4.82,13.2412216,39.5202892,2108.9,4.82
,,,,,6,1,13.2412718 39.5204314 2065.8 4.9,13.2412718,39.5204314,2065.8,4.9
13.2411866 39.5205438 2117.0 4.98,13.2411866,39.5205438,2117,4.98,6,1,13.2412112 39.5205372 2080.3 4.64,13.2412112,39.5205372,2080.3,4.64
,,,,,6,1,13.2411605 39.5204485 2084.8 4.6,13.2411605,39.5204485,2084.8,4.6
13.2414382 39.5199935 2058.8 9.04,13.2414382,39.5199935,2058.8,9.04,6,1,13.2411956 39.5204248 2078.4 3.86,13.2411956,39.5204248,2078.4,3.86
,,,,,6,1,13.2411212 39.5204074 2084.8 4.983,13.2411212,39.5204074,2084.8,4.983
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7999205 39.6490746 0.0 1700.0,12.7999205,39.6490746,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7973484 39.646613 1658.6 534.399,12.7973484,39.646613,1658.6,534.399,6,3,12.7972683 39.646565 1658.6 843.996,12.7972683,39.646565,1658.6,843.996
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7972683 39.646565 1658.6 1016.937,12.7972683,39.646565,1658.6,1016.937,6,3,12.7972683 39.646565 1658.6 1439.538,12.7972683,39.646565,1658.6,1439.538
12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700,6,3,12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7970419 39.6466963 1750.8 8.36,12.7970419,39.6466963,1750.8,8.36,6,3,12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
,,,,,6,3,12.7972974 39.6465508 1653.8 5.282,12.7972974,39.6465508,1653.8,5.282
12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700,6,3,12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700
12.7972683 39.646565 1658.6 1655.456,12.7972683,39.646565,1658.6,1655.456,6,3,12.797688 39.6468165 1658.6 1700.0,12.797688,39.6468165,1658.6,1700
12.7973284 39.6463784 1659.8 14.2,12.7973284,39.6463784,1659.8,14.2,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7978612 39.6458487 0.0 300.0,12.7978612,39.6458487,0,300,6,3,12.7999205 39.6490746 0.0 1700.0,12.7999205,39.6490746,0,1700
12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700,6,3,12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700
12.7986866 39.6477843 0.0 300.0,12.7986866,39.6477843,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700,6,3,12.797688 39.6468165 1759.6 1700.0,12.797688,39.6468165,1759.6,1700
12.7978612 39.6458487 0.0 300.0,12.7978612,39.6458487,0,300,6,3,12.7978612 39.6458487 0.0 300.0,12.7978612,39.6458487,0,300
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8648108 39.7382585 2672.5 3.683,13.8648108,39.7382585,2672.5,3.683
13.8648368 39.7382696 2670.5 244.262,13.8648368,39.7382696,2670.5,244.262,6,5,13.8649394 39.7382315 2670.6 4.984,13.8649394,39.7382315,2670.6,4.984
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8649096 39.7382948 2673.0 4.983,13.8649096,39.7382948,2673,4.983
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8647092 39.738353 2678.2999999999997 4.94,13.8647092,39.738353,2678.3,4.94
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.864841 39.7383687 2676.1 4.67,13.864841,39.7383687,2676.1,4.67
13.864925 39.7383317 2696.0 1514.065,13.864925,39.7383317,2696,1514.065,6,5,13.8648233 39.7383233 2678.1 4.1,13.8648233,39.7383233,2678.1,4.1
13.8657087 39.7357876 0.0 100.0,13.8657087,39.7357876,0,100,6,5,13.8648067 39.738375 2677.7999999999997 3.7,13.8648067,39.738375,2677.8,3.7
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8648567 39.7383733 2678.7 4.9,13.8648567,39.7383733,2678.7,4.9
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8648408 39.7383632 2678.2999999999997 4.8,13.8648408,39.7383632,2678.3,4.8
13.8647802 39.7382926 2707.8999999999996 12.3,13.8647802,39.7382926,2707.9,12.3,6,5,13.8648205 39.7383217 2678.1 4.516,13.8648205,39.7383217,2678.1,4.516
13.864925 39.7383317 2696.0 1869.806,13.864925,39.7383317,2696,1869.806,6,5,13.8647729 39.7383505 2677.1 4.633,13.8647729,39.7383505,2677.1,4.633
13.8635593 39.7377203 0.0 2599.999,13.8635593,39.7377203,0,2599.999,6,5,13.8648619 39.7383782 2678.7 4.84,13.8648619,39.7383782,2678.7,4.84
,,,,,6,7,14.1225388 38.5924931 2253.5 4.966,14.1225388,38.5924931,2253.5,4.966
,,,,,6,7,14.1225314 38.5924018 2252.2999999999997 3.7,14.1225314,38.5924018,2252.3,3.7
,,,,,6,7,14.1225565 38.5924566 2261.7 4.38,14.1225565,38.5924566,2261.7,4.38
14.1141211 38.6016957 2223.3999999999996 7.46,14.1141211,38.6016957,2223.4,7.46,6,7,14.114147 38.6016433 2184.1 4.983,14.114147,38.6016433,2184.1,4.983
,,,,,6,7,14.1139846 38.6010716 2237.8999999999996 4.983,14.1139846,38.6010716,2237.9,4.983
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300,6,3,12.7989219 39.6481068 0.0 300.0,12.7989219,39.6481068,0,300
,,,,,6,9,14.1055784 38.4550418 1957.1000000000001 4.6,14.1055784,38.4550418,1957.1,4.6
,,,,,6,4,13.6381783 39.1757183 2615.8 4.3,13.6381783,39.1757183,2615.8,4.3
,,,,,6,4,13.5253591 39.4414346 2047.7 4.866,13.5253591,39.4414346,2047.7,4.866
,,,,,6,4,13.5253781 39.4414128 2047.3 4.971,13.5253781,39.4414128,2047.3,4.971
13.6351161 39.1639588 0.0 3799.999,13.6351161,39.1639588,0,3799.999,6,4,13.5254094 39.4413953 2047.8999999999999 4.86,13.5254094,39.4413953,2047.9,4.86
,,,,,6,4,13.6381846 39.1757339 2618.9 4.8,13.6381846,39.1757339,2618.9,4.8
,,,,,6,4,13.6384575 39.1757404 2609.3 4.96,13.6384575,39.1757404,2609.3,4.96
,,,,,6,4,13.6384763 39.1757682 2610.8 5.0,13.6384763,39.1757682,2610.8,5
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7981007 39.6477843 0.0 2799.999,12.7981007,39.6477843,0,2799.999,6,3,12.7981007 39.6477843 0.0 2799.999,12.7981007,39.6477843,0,2799.999
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999,6,3,12.7999205 39.6490746 0.0 1799.999,12.7999205,39.6490746,0,1799.999
,,,,,6,2,12.937475 39.5166582 2471.1 4.7,12.937475,39.5166582,2471.1,4.7
,,,,,6,2,12.93746 39.5166567 2471.1 4.8,12.93746,39.5166567,2471.1,4.8
,,,,,6,2,12.9374414 39.5166635 2471.1 4.7,12.9374414,39.5166635,2471.1,4.7
,,,,,6,2,12.937423 39.5166623 2471.0 4.8,12.937423,39.5166623,2471,4.8
,,,,,6,2,12.9374184 39.5166648 2471.0 4.8,12.9374184,39.5166648,2471,4.8
,,,,,6,2,12.9374218 39.5166882 2471.0 4.78,12.9374218,39.5166882,2471,4.78
,,,,,6,2,12.9374816 39.516846 2471.8999999999996 4.8,12.9374816,39.516846,2471.9,4.8
,,,,,6,2,12.9374832 39.5168593 2471.8999999999996 5.0,12.9374832,39.5168593,2471.9,5
,,,,,6,2,12.9374695 39.5167695 2467.7999999999997 4.816,12.9374695,39.5167695,2467.8,4.816
,,,,,6,2,12.9374276 39.5166614 2471.1 4.9,12.9374276,39.5166614,2471.1,4.9
13.6397778 39.1724107 0.0 3099.999,13.6397778,39.1724107,0,3099.999,6,4,13.638097 39.1757477 2612.8 4.266,13.638097,39.1757477,2612.8,4.266
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0382377 39.0704329 1997.4000244140625 4.15,14.0382377,39.0704329,1997.400024,4.15
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0381884 39.0704141 1997.4000244140625 4.733,14.0381884,39.0704141,1997.400024,4.733
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.03819 39.07044 1997.4000244140625 4.4,14.03819,39.07044,1997.400024,4.4
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0381828 39.0703911 1997.4000244140625 4.1,14.0381828,39.0703911,1997.400024,4.1
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.0381833 39.0703883 1997.4000244140625 4.3,14.0381833,39.0703883,1997.400024,4.3
,,,,,6,6,14.0382133 39.0704033 1997.4000244140625 3.9,14.0382133,39.0704033,1997.400024,3.9
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.03821 39.0704083 1997.4000244140625 3.9,14.03821,39.0704083,1997.400024,3.9
,,,,,6,6,14.038182 39.0704406 1997.4000244140625 3.966,14.038182,39.0704406,1997.400024,3.966
,,,,,6,6,14.0381882 39.0703901 1997.4000244140625 4.648,14.0381882,39.0703901,1997.400024,4.648
14.0378825 39.0611446 0.0 2200.0,14.0378825,39.0611446,0,2200,6,6,14.03821 39.070405 1997.4000244140625 3.9,14.03821,39.070405,1997.400024,3.9
14.038654 39.0617958 0.0 3099.999,14.038654,39.0617958,0,3099.999,6,6,14.0382299 39.0703832 1997.4000244140625 4.6,14.0382299,39.0703832,1997.400024,4.6
,,,,,6,2,12.9374801 39.5166978 2468.7999999999997 4.76,12.9374801,39.5166978,2468.8,4.76
12.9352957 39.5176442 0.0 200.0,12.9352957,39.5176442,0,200,6,2,12.934781 39.5173854 2431.2999999999997 5.507,12.934781,39.5173854,2431.3,5.507
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7973288 39.6439131 0.0 1899.999,12.7973288,39.6439131,0,1899.999
12.7981007 39.6477843 0.0 2799.999,12.7981007,39.6477843,0,2799.999,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900,6,3,12.7978078 39.6477843 0.0 2900.0,12.7978078,39.6477843,0,2900
,,,,,6,2,12.9375304 39.5167125 2475.3999999999996 4.723,12.9375304,39.5167125,2475.4,4.723
